#1.WindSpeed,#1.WindSpeedMax,#1.WindDirection,#1.AirTemperature,#1.AirPressure,#1.AirHumidity,#5.WindSpeed,#5.WindSpeedMax,#5.WindDirection,#5.AirTemperature,#5.AirPressure,#5.AirHumidity,#10.WindSpeed,#10.WindSpeedMax,#10.WindDirection,#10.AirTemperature,#10.AirPressure,#10.AirHumidity,#14.WindSpeed,#14.WindSpeedMax,#14.WindDirection,#14.AirTemperature,#14.AirPressure,#14.AirHumidity,#18.WindSpeed,#18.WindSpeedMax,#18.WindDirection,#18.AirTemperature,#18.AirPressure,#18.AirHumidity
1.078571,1.742857,255,0.9499999,1021.243,86.97858,1.028571,1.564286,295.5,0.04285714,1019.6,80.14286,0.2142857,0.3214286,256.8571,-0.6999999,1020.2,82.86428,1.62,2.033333,240.9333,-0.04,1020.313,83.64668,1.693334,1.76,279.8667,0.5666666,1020.3,75.2
1.6,2.15,275.8571,0.8285715,1021.222,86.82143,0.6571429,1.171429,263.7857,0.1,1019.586,79.87142,0.2,0.2928571,170.7857,-0.7785715,1020.193,82.6357,1.407143,1.714286,231.2143,-0.1142857,1020.3,83.34285,1.413333,1.533333,271.4,0.6666666,1020.3,75.14666
2.257143,2.8,289.6429,0.8357142,1021.2,86.98571,1.353333,1.846667,310.1333,0.1,1019.507,79.37333,0.6266667,0.8,270.4,-1.073333,1020.193,81.94667,1.128572,1.307143,242.3571,-0.1857143,1020.207,83.28571,1.5,1.533333,284.2,0.6999999,1020.233,74.88001
2.713333,3.066667,295.1333,0.8999999,1021.12,87.11333,1.478572,1.735714,311.2857,0.2142857,1019.5,79.05714,0.9142857,1.05,234.5,-1.542857,1020.2,81.61428,1.114286,1.292857,238.7143,-0.1,1020.2,82.88572,1.8,1.84,292.6667,0.6999999,1020.2,74.40666
2.964286,3.221428,295.9286,0.8642858,1021.107,86.82143,1.821428,2.028571,310.4286,0.25,1019.5,78.4,0.5571429,0.6857142,189.5,-1.778571,1020.186,82.22857,0.9799999,1.16,242.1333,-0.04,1020.2,82.76667,1.82,1.86,299.6667,0.6999999,1020.2,74.11332
2.985714,3.171429,296.2143,0.7285714,1021.1,86.8857,1.778571,2.064286,308.6429,0.2357143,1019.479,78.37142,0.3714286,0.5642856,129.6429,-1.742857,1020.1,83.17142,1.421429,1.585714,263.1429,-0.007142857,1020.2,82.25,1.846666,1.926666,294.9333,0.7466667,1020.2,74.16666
3.213333,3.473333,295.9333,0.6999999,1021.053,86.82667,2.106667,2.433333,307.1333,0.28,1019.427,78.68,0.3533334,0.4733334,189.2,-1.32,1020.1,83.50667,2.321429,2.414286,255.2857,-0.04285714,1020.186,82.47143,1.96,1.993333,302.5333,0.8000001,1020.133,73.69333
3.442857,3.721428,294.5,0.6999999,1021,86.6357,2.257143,2.5,300.7857,0.3,1019.4,79.10714,0.4785714,0.6142856,164.8571,-1.25,1020.1,83.21429,2.533333,2.686667,244,0.1866667,1020.1,83.44001,2.153333,2.346667,308.6667,0.7533333,1020.1,73.62667
3.342857,3.664285,290.2857,0.6999999,1021,86.65713,2.078572,2.414286,298.7143,0.2857143,1019.393,79.17144,0.2928572,0.5214286,143.0714,-1.314286,1020.086,83.05714,2.507143,2.728571,239.1429,0.3428572,1020.1,83.44286,2.246667,2.373333,304.6667,0.6999999,1020.1,73.88667
2.707143,3.314286,291.6429,0.6999999,1020.993,86.67143,2.073334,2.24,296.4,0.2,1019.36,79.39333,0.58,0.7466667,77.2,-1.36,1020,83.35334,1.457143,2.014286,236.2857,0.07142858,1020.029,82.96429,2.233333,2.373333,302.6,0.6999999,1020.073,74.21999
2.133333,2.8,297.2667,0.6933333,1020.9,86.64001,1.764285,2.092857,294.2143,0.2,1019.3,79.78571,0.3071429,0.5285715,155.2857,-1.278571,1020,83.6357,1.321429,1.65,245.3571,-0.07857144,1020,83.47857,2.013333,2.233334,302.3333,0.7666668,1020,74.53333
1.935714,2.35,298.0714,0.6428571,1020.893,86.66429,1.621429,2.035714,296.5714,0.2,1019.271,79.8,0.3714286,0.4857143,256.5,-1.221429,1019.922,83.60714,1.706667,2.14,237.2,-0.1,1019.987,83.69334,2.286666,2.366666,300.5333,0.7533333,1020,74.53333
2.935714,3.257143,290.8571,0.6,1020.9,86.68571,1.107143,1.635714,292.7857,0.1214286,1019.214,79.82857,0.5071428,0.5642857,218.1429,-1.328571,1019.9,83.14999,1.657143,1.942857,222.1429,-0.1071429,1019.929,83.54286,2.186667,2.44,290.6667,0.6999999,1019.96,74.71334
2.693333,2.98,297.2,0.5933333,1020.847,86.83333,1.353333,1.673333,290,0.05333334,1019.2,79.68,0.38,0.6133333,162.7333,-1.426666,1019.9,83.15334,1.128571,1.5,206.3571,-0.2,1019.9,83.68571,1.5,1.66,276.6,0.7666668,1019.913,74.86667
2.507143,2.778572,296.0714,0.5928571,1020.864,86.71429,1.235714,1.757143,291.8571,0.1,1019.2,79.48572,0.6142856,0.6928571,194.0714,-1.485714,1019.9,83.32858,1.46,1.52,220.8,-0.06000001,1019.9,83.64666,1.62,1.633333,283.8,0.7133332,1019.9,74.65333
2.357143,2.878571,301.0714,0.5071428,1020.857,86.91429,1.678571,1.85,312.6429,0.1,1019.2,79.28571,1.278571,1.35,225.7857,-1.678571,1019.9,82.77857,1.757143,2.064286,237.6429,0.1,1019.9,83.45,1.526667,1.646667,288.7333,0.6999999,1019.9,74.48667
2.65,2.857143,294.2143,0.5285714,1020.9,86.74286,1.98,2.08,312.9333,0.1333334,1019.2,78.99333,1.353333,1.52,241.3333,-1.88,1019.9,82.49333,1.085714,1.421429,268.7143,0.04285714,1019.914,83.02143,1.786667,1.813333,300.3333,0.6333333,1019.9,74.10666
2.813333,3.126666,296.7333,0.5066667,1020.9,86.78667,1.885714,2.357143,306.2857,0.25,1019.229,78.97143,1.364286,1.442857,248,-2.264285,1019.943,82.24286,1.335714,1.514285,257.7857,0.05,1020,83.44286,1.093333,1.44,290.9333,0.5933333,1019.927,74.16
2.592857,3.071428,292.8571,0.6,1020.9,86.75001,2.021429,2.3,299.4286,0.3500001,1019.293,79.07143,1.042857,1.292857,250.4286,-2.478571,1020.043,81.99286,1.573333,1.773333,262.6,0.14,1020,83.90665,1.626667,1.726667,299.4667,0.5,1020,74.45332
2.121428,2.621429,292.9286,0.6642857,1020.9,86.7357,1.785714,2.214285,302.7857,0.2928571,1019.3,79.3,1.192857,1.25,207.2857,-2.521429,1020.057,82.31428,1.692857,1.928571,269.5714,0.3214286,1020,84.03571,1.846667,2.22,302.6667,0.5866667,1020,74.81333
2.293333,2.886666,291.9333,0.6133333,1020.9,86.84667,1.853333,2.14,311,0.1733334,1019.3,79.76668,1.746667,1.826667,212.2667,-2.54,1020,82.24001,1.385714,1.721429,263.3571,0.03571429,1020.021,83.61427,1.22,1.346667,310.8667,0.5933333,1020,74.90001
2.207143,3.321429,296.2143,0.6,1020.9,86.91428,1.664286,1.914286,297.5,0.1357143,1019.307,79.95,1.6,1.864285,225.1429,-2.4,1019.95,82.13572,1.446666,1.606667,267.2667,-0.1466667,1020.047,84.24001,1.786667,1.8,305.4667,0.4333334,1020,74.97334
2.728571,3.292857,289.2857,0.6571428,1020.864,86.92857,1.528571,1.85,292.5,0,1019.3,80.34286,1.042857,1.342857,241.6429,-2.342857,1019.986,81.6143,1.664286,1.835714,266.5714,-0.02142857,1020,84.62858,2.086667,2.146667,301.8,0.4000001,1020,75.24001
3.614286,3.742857,291.5,0.55,1020.886,86.90714,1.313333,2.006667,287.4667,-0.04666667,1019.3,80.56667,0.2866666,0.5266667,217.7333,-2.4,1020,81.56667,1.878571,2,254.5714,0,1020,84.92858,1.973333,2.1,304.2,0.3333334,1020,75.40001
3.44,3.953333,291.9333,0.3533334,1020.9,87.01332,2.192857,2.55,292.5714,-0.04285714,1019.3,80.76428,0.3571429,0.4428571,177.4286,-2.4,1020,81.44286,1.728571,2,249.4286,-0.02142857,1020,85.05714,2.286666,2.48,302.9333,0.2333334,1020,75.49333
2.978571,3.407143,292.2143,0.3785715,1020.921,87.12858,1.642857,2.442857,271.8571,-0.03571429,1019.3,81.25715,0.7071429,0.7857143,240.0714,-2.278572,1020.043,81.26428,2.133333,2.306667,256.6667,-0.03333334,1020.02,85.48,2.093333,2.153333,302.5333,0.1533333,1020,75.66
2.421429,3.157142,290.6429,0.4714286,1020.993,87.30715,0.8928571,1.264286,258.4286,-0.007142857,1019.3,81.05714,0.9928572,1.114286,224.8571,-2.164286,1020.1,80.85714,2,2.457143,257.7143,-0.02142857,1020.071,85.42144,2.606667,2.726667,290.6667,0.1933333,1020.047,76.25333
2.44,3.226667,286,0.5933333,1021,87.17333,1.406667,2.046667,287.7333,-0.04666667,1019.32,81.31999,0.84,0.96,223.3333,-2.106667,1020.06,80.68,2.285714,2.55,253.0714,-0.1,1020.1,85.35714,2.566667,2.746667,286.5333,0.3866667,1020.1,76.34
2.4,3.307143,289.2857,0.6428571,1020.957,87.31429,1.128572,1.642857,279.3571,-0.09285714,1019.3,81.3,1.014286,1.192857,221.3571,-2.135715,1020,80.4,2.06,2.313333,242.2667,-0.1866667,1020,85.74667,2.326667,2.56,281.0667,0.4866667,1020.033,76.34
1.992857,2.592857,283.6429,0.6999999,1020.9,87.19286,1.042857,1.807143,263.4286,-0.2,1019.257,81.22858,0.8714287,1.085714,233.1429,-2.257143,1020,80.53571,1.728572,2.128571,246.5714,-0.15,1019.986,85.72857,2.566666,2.88,292.7333,0.4533334,1019.96,76.03333
2.392857,2.878571,284.1429,0.6142856,1020.9,87.08572,1.286667,2.053333,287.7333,-0.2133333,1019.2,81.62,0.7533334,0.86,207.6667,-2.326667,1019.913,80.48667,1.671429,2.057143,244.7857,-0.15,1019.964,86.05714,2.18,2.413334,297.7333,0.2866667,1019.953,75.96001
2.766667,3.3,287,0.6,1020.813,87.31333,1.25,1.9,280.2143,-0.07142858,1019.186,81.53571,0.9357143,1.05,226.4286,-2.378571,1019.871,80.81428,1.664286,1.928571,247.0714,-0.1,1019.907,85.98571,1.873333,2.033333,303.6667,0.1533333,1019.9,76.09332
2.614286,3.257143,287.2857,0.6,1020.714,87.37144,1.471429,1.964285,258.2857,-0.1,1019.071,81.32143,1.228571,1.342857,236.3571,-2.371428,1019.807,80.76428,1.786667,2.013333,232.0667,-0.1,1019.827,86.17332,2.58,2.74,286.9333,0.1266667,1019.813,76.46667
2.021428,2.792857,292.2857,0.6642857,1020.7,87.42143,1.607143,2.257143,243.2143,-0.2,1019.071,81.16428,1.078571,1.357143,256.0714,-2.492857,1019.828,80.80714,2.021429,2.385714,233.9286,-0.007142857,1019.8,86.32143,2.306667,2.46,282.0667,0.2666666,1019.8,76.47334
2.6,3.06,291.7333,0.6866666,1020.7,87.49334,0.9333333,1.56,262,-0.2533333,1019.093,81.11332,1.086667,1.193333,239.2667,-2.5,1019.76,80.90667,2.221428,2.492857,233.7143,0,1019.807,86.19285,2.58,2.846667,286.6667,0.2533334,1019.8,76.11333
3.014286,3.892857,289,0.5214286,1020.664,87.45,1.135714,2.071429,249.7143,-0.2571429,1019.043,81.32857,1.257143,1.657143,265.8571,-2.542857,1019.757,81.12856,2.34,2.593333,237.2,-0.02,1019.8,86.35335,2.286667,2.486667,297.2667,0.1466667,1019.8,75.93333
2.035714,3.357143,290.2857,0.5285714,1020.6,87.80714,0.7499999,1.192857,247,-0.1928572,1019,81.03571,0.5214286,0.6714286,276.6429,-2.5,1019.8,81.36428,2.607143,2.764286,228.5714,-0.1142857,1019.75,85.93571,2.48,2.653333,284.3333,0.02666667,1019.714,76.22667
2.8,3.235714,290.0714,0.5785714,1020.6,87.8,1.206667,2.033333,272.0667,-0.24,1018.92,81.21333,0.58,0.6466666,178.8667,-2.54,1019.813,81.45334,2.357143,2.807142,231.7143,-0.2857143,1019.7,86.02142,2.393333,2.62,288.6,0.1266667,1019.7,76.45334
3.293333,3.613333,305.6,0.4133334,1020.64,87.68667,1.757143,2.335714,301.9286,-0.2642857,1018.979,81.32143,1.342857,1.585714,203.2857,-2.507143,1019.85,81.58571,1.957143,2.371428,227,-0.4785714,1019.707,85.97858,1.52,1.9,305.4667,0.08666668,1019.7,76.21334
3.828571,4.135715,310.1429,0.3,1020.786,87.89286,2.65,2.885714,314.7857,-0.2428572,1019.114,81.14286,2.164286,2.271429,223.6429,-2.471429,1019.936,81.5,1.426667,1.826666,256.5333,-0.5733333,1019.86,86.24,0.9533333,1.026667,308.8667,-0.006666667,1019.813,76.34667
3.95,4.264286,300.6429,0.3714286,1020.864,87.88573,2.114286,3.028571,313.2143,-0.1785714,1019.229,81.55714,2.5,2.628572,237.9286,-2.221429,1019.986,81.90714,2.2,2.542857,268.7143,-0.3428571,1020,86.59286,1.506667,1.66,306,-0.1,1019.967,76.82667
2.826666,3.626666,286.4,0.5,1020.887,87.32666,1.773333,2.64,272.3333,-0.02666667,1019.287,81.56667,2.733333,3.006667,232.4667,-1.413334,1019.987,82.31998,1.785714,2.164285,244.7143,-0.1,1020,86.39286,1.966667,2.1,299.2667,-0.01333333,1020,77.16001
2.114286,2.771428,259.7857,0.4357143,1020.907,86.89287,1.328572,1.792857,246.2143,-0.04285714,1019.286,81.34286,2.285714,2.407143,240.8571,-1.321429,1019.986,80.19286,2.74,2.893333,220.3333,-0.1066667,1020,85.96667,2.606667,2.92,261.4667,0.06666668,1020,77.26667
2.592857,3.257142,248.5,0.4142857,1020.971,86.90715,1.092857,1.564286,205.5714,-0.2285714,1019.3,81.09286,2.021428,2.328572,247.1429,-1.8,1019.907,79.45,2.95,3.15,219.9286,-0.2428571,1020.05,85.82858,2.48,2.553333,261.7333,0.1,1020.027,76.88
2.571429,3.335715,257.0714,0.3071428,1021,86.78572,1.38,2.106667,264,-0.28,1019.3,81.3,1.833333,1.966666,251.6667,-2.493333,1019.9,80.08667,3.185714,3.314286,212.0714,-0.2642857,1020.029,85.99285,2.613334,2.96,270.9333,0.1,1020.08,76.83334
1.84,2.46,275.3333,0.2,1021,87.2,1.307143,2.164286,233.5714,-0.1142857,1019.3,81.01429,1.557143,1.742857,272.7143,-2.907143,1019.95,81.40714,3,3.285715,204.2143,-0.1071429,1020,86,1.733333,1.913333,266.6667,0.2133333,1020.013,77.12
2.721429,3.028572,302.2143,0.2785714,1021,87.54286,1.335714,1.978571,283.2143,-0.02857143,1019.329,80.77857,1.171429,1.35,280,-3,1020.043,82.1,2.166667,2.68,212.0667,-0.02,1020.053,85.77333,1.64,1.713333,280,0.44,1020.007,77.44666
2.942857,3.292857,305.3571,0.3,1021.086,87.23572,1.685714,2.014286,306.0714,0,1019.393,80.32143,1.257143,1.392857,264.5714,-2.885714,1020.129,82.76429,1.9,2.114286,216.4286,-0.1428572,1020.1,85.31429,2.113333,2.16,299.9333,0.7533334,1020.1,77.11333
3.271429,3.7,300.5,0.3857143,1021.114,87.08571,1.773333,2.133333,310.9333,0.08666668,1019.413,79.74,1.426667,1.606667,251.2,-2.713333,1020.2,82.97334,1.785714,2.371429,222.5,-0.02142857,1020.193,84.99999,1.593333,2.053334,309.9333,0.7666667,1020.167,76.23999
3.14,3.593334,291.2667,0.4933333,1021.2,87.00001,1.942857,2.114286,316.6429,0.07142858,1019.514,79.15714,1.7,1.771428,213.8571,-2.471428,1020.2,82.84285,1.246667,1.68,259.5333,-0.1,1020.273,84.71334,0.8666667,1.013333,320.0667,0.6,1020.227,76.12
2.857143,3.878571,295.5714,0.5,1021.25,87.1,2.007143,2.378571,309.0714,0.1428572,1019.6,78.99287,1.957143,1.992857,201,-2.178571,1020.15,83.25714,1.785714,1.971429,249.6429,-0.1,1020.357,84.49999,1.006667,1.04,310.2667,0.6,1020.347,76.23333
1.642857,2.371429,269.5,0.6214285,1021.293,87.13572,1.346667,1.873333,293.8667,0.1866667,1019.647,78.87333,2.026667,2.253334,207.4,-0.8533333,1020.18,82.74667,2.178571,2.385714,222.1429,-0.01428571,1020.386,84.30714,1.58,1.706666,280.9333,0.7399999,1020.4,76.62667
1.506667,2.193333,263.4,0.6933333,1021.373,87.11999,1.55,2,258,0.2785714,1019.686,78.77856,0.7928572,1.342857,239.6429,-0.1428571,1020.236,79.96428,2.678571,2.942857,213.0714,0.07142857,1020.4,83.75001,2.193333,2.3,258.6,1.033334,1020.4,76.24667
2.178571,2.985714,257.4286,0.6999999,1021.336,86.85,1.935714,2.121429,232.2857,0.4857143,1019.7,78.70715,0.4428571,0.6428571,263.2857,0.1357143,1020.286,78.62142,3.166667,3.346667,198.4,0.38,1020.4,82.56667,2.5,2.66,258.8667,1.166667,1020.4,75.88667
2.207143,2.714285,266.3571,0.6285714,1021.307,86.72857,1.721429,2.264286,240.5,0.7785715,1019.7,78.10714,0.3214285,0.4857143,274.3571,0.1928572,1020.35,76.86428,2.335714,2.971429,201.2857,1,1020.421,79.75,2.246667,2.513333,266.6,1.34,1020.4,75.63333
1.871428,2.864285,275.6429,0.7928572,1021.279,86.40714,2.226667,2.873334,267.7333,1.366667,1019.693,76.00667,0.2333333,0.34,152.2667,0.16,1020.4,76.17333,1.635714,2.092857,211.9286,1.35,1020.457,77.74286,2.393333,2.54,279.6,1.8,1020.4,75.74001
2.466667,3.066666,286,0.8999999,1021.2,85.98001,1.15,1.95,276.1429,1.807143,1019.6,74.2,0.8000001,0.9357144,45.78571,0.1142857,1020.4,74.64286,1.62,2.046667,244.2,1.56,1020.4,76.93333,1.54,2.18,282.3333,2.333333,1020.393,75.09333
3.2,3.764286,288,1.121428,1021.2,85.4,1.614286,1.971428,295.2857,1.892857,1019.586,73.15,0.5571429,0.8142857,164.3571,-1.064369E-09,1020.357,75.93572,2.242857,2.464286,261.3571,1.628571,1020.35,76.8,0.8933334,1.12,298.4,2.746666,1020.3,74.16
3.014286,3.65,289.0714,1.485714,1021.2,84.84286,1.713333,2.04,309.4667,1.966667,1019.507,72.76,0.2933334,0.4,183.6,0.26,1020.353,76.33334,2.15,2.428571,253.5714,1.335714,1020.3,78.34286,0.9733334,1.073333,288.4667,3.526667,1020.3,74.76668
3.153333,3.38,306,1.846666,1021.2,83.2,2.507143,2.914285,315.8571,1.978571,1019.521,71.7,0.4642857,0.5071428,265.8571,0.4357143,1020.357,75.24285,2.235714,2.642857,255.4286,1.385714,1020.3,79.92857,0.7733334,0.9733334,288.4667,3.793333,1020.3,71.55334
3.371429,3.821429,301.1429,1.985714,1021.2,82.57143,2.228571,2.728571,323.2143,1.971429,1019.514,73.15,1.057143,1.135714,264.7857,0.3,1020.328,75.66428,2.133333,2.786667,269.4,1.366667,1020.327,80.42667,1.166667,1.2,293.6,3.52,1020.3,70.08667
3.992857,4.278572,304.7143,2.1,1021.2,81.87142,3.814286,4.321429,322.6429,1.707143,1019.564,74.09286,1.657143,1.885714,227.7857,0.1071429,1020.2,76.54285,2.142857,2.442857,281.4286,1.4,1020.4,80.77143,1.406667,1.706667,295.9333,3.073334,1020.3,69.45334
3.521429,4.328571,295.2857,2.142857,1021.2,80.37858,3.266667,4.353333,315.8667,1.5,1019.6,74.92666,2.386667,2.573334,240.3333,-0.03333334,1020.293,78.6,2.721429,3.114286,275.0714,1.321429,1020.464,80.26428,1.48,1.566667,306.1333,2.673334,1020.3,69.43333
3.560001,4.1,285.4,2.386666,1021.2,78.99333,2.55,3.778572,303,1.485714,1019.6,75.05,2.121429,2.857143,223.5,-0.1,1020.407,79.75715,2.76,3.34,248.5333,1.273333,1020.38,79.88667,2.3,2.386667,299.9333,2.673333,1020.3,70.05334
3.4,3.928571,293.7143,2.6,1021.2,78.22143,2.307143,3.5,314.5,1.464286,1019.578,75.07142,1.642857,2.157143,213.3571,-0.05,1020.5,80.39286,2.664286,2.985714,247.1429,1.414286,1020.379,79.97144,1.98,2.553333,291.4667,2.700001,1020.3,69.40666
3.778572,4.242857,290.5714,2.6,1021.293,77.11428,2.693333,3.373333,310.4667,1.6,1019.673,75.34,2.306667,2.48,206.0667,0.1,1020.487,80.4,2.235714,3.014286,235.2857,1.607143,1020.443,80.12144,1.386667,1.606667,253.9333,2.786666,1020.413,69.30667
3.88,4.42,296.8667,2.633334,1021.393,76.98,2.607143,3.171429,319.4286,1.871428,1019.793,75.25,2.878572,3.214286,208.3571,0.3714285,1020.4,79.33573,2.15,2.821428,244.9286,1.807143,1020.543,79.56428,1.126667,1.433333,292.7333,2.926666,1020.5,69.40665
3.4,4.435714,294.2857,2.792857,1021.393,76.01429,2.678571,3.492857,305.2143,2.192857,1019.771,74.72857,3.178571,3.65,220.7143,0.8357144,1020.4,76.71429,2.066667,2.646667,235.6,2.12,1020.52,79.27999,1.233333,1.366667,285.8,3.506666,1020.5,69.51333
3.75,4.342857,293.9286,2.964285,1021.371,75.60714,1.828571,2.9,305.8571,2.714286,1019.7,73.57857,2.621429,3.028572,219.1429,1.435714,1020.414,74.95715,1.514286,2.035714,227.1429,2.671429,1020.479,78.85714,1.92,2.24,295.5333,4.173334,1020.493,67.81999
4.564285,4.814285,288.5,3.35,1021.25,73.91429,1.92,2.6,313.8667,3.3,1019.7,71.62,1.54,2.126667,208.6667,2.193333,1020.407,73.88,1.407143,2.185714,231.2143,3.478572,1020.464,76.42857,1.426667,1.76,309.8667,4.653334,1020.4,66.53999
4.1,4.92,289.5333,3.726667,1021.287,72.44667,2.478571,3.078572,312.2857,3.835714,1019.628,69.75,2.135714,2.45,226.4286,2.614286,1020.4,71.68571,2.42,2.946666,260.6667,3.886667,1020.5,71.57334,1.36,1.593333,320.5333,5.033333,1020.4,64.42667
4.114285,4.921428,297.4286,3.971428,1021.293,71.42143,2.914286,3.314286,314.7143,4.271429,1019.629,67.83571,2.592857,2.971428,232.4286,2.928571,1020.4,68.8,3.107143,3.785714,251,3.721429,1020.486,69.2,0.9266668,1.346667,262.7333,5.153334,1020.4,63.5
3.821428,4.392857,296.7143,4.042857,1021.293,70.52858,3.466667,4.2,322.4,4.333333,1019.693,64.82,2.35,2.778572,215.8571,3.242857,1020.4,67.78571,2.521429,3.092858,254.4286,3.821429,1020.5,69.92143,1.126667,1.233333,302.9333,5.473333,1020.4,62.12001
3.773333,4.68,296.7333,4.326667,1021.287,70.50667,2.864286,4.078572,305.4286,4.15,1019.65,64.55714,2.226667,2.62,225.2667,3.586667,1020.4,67.09334,2.335714,2.885714,252.2143,4.157143,1020.5,70.47857,1.566667,1.78,296.8,5.373334,1020.333,60.37333
4.75,5.099999,303.5714,4.528571,1021.3,69.90714,1.928572,3.2,296.2143,4.45,1019.7,64.99285,2.328572,2.571429,229.5,3.935714,1020.4,66.8643,3.32,3.846667,245.6667,4.426667,1020.513,68.22666,1.546667,1.966667,292,5.579999,1020.367,59.95333
4.585715,5.528572,291.9286,4.728571,1021.3,69.85,2.192857,3.235714,314.2143,4.907143,1019.729,63.59286,2.335714,2.835714,228.5,4.242857,1020.4,66.85715,3.007143,3.828572,246.5,4.707143,1020.55,67.2,1.166667,1.293333,307.3333,5.933333,1020.42,59.29333
4.614285,5.392857,292.1429,4.921429,1021.386,69.63571,1.573333,3.06,287.1333,5.366667,1019.8,61.77333,2.153333,2.613334,239.6667,4.666667,1020.433,66.21333,3.328572,3.907142,230.6429,5.035714,1020.564,65.77857,1.48,1.726666,286,6.433333,1020.467,58.21999
3.64,4.413333,286.0667,5.166667,1021.393,69.45334,1.764286,3.278572,245.0714,5.942856,1019.743,59.92857,2.257143,2.7,275.2143,5.035714,1020.529,64.77857,2.753333,3.846666,228,5.446666,1020.5,64.36,2.36,2.733333,294.0667,6.906667,1020.5,56.57334
2.907143,3.835714,295,5.392857,1021.4,68.87142,2.057143,3.092857,274.4286,6.557143,1019.693,57.70715,2.185714,2.528572,271.4286,5.099999,1020.521,64.3,2.571428,3.771429,229.8571,5.871429,1020.5,63.19999,2.22,2.686667,263.9333,7.240001,1020.413,54.76667
3.085714,3.721428,301.8571,5.592856,1021.4,67.78572,1.66,2.433333,274.2,7.006666,1019.727,55.33999,1.978572,2.2,264.5,5.285714,1020.5,64.18572,2.435715,3.307143,244.3571,6.235715,1020.586,62.10715,1.453333,1.733333,292.7333,7.633333,1020.447,53.20001
3.046666,3.486666,290.4,5.9,1021.407,66.30666,2.078572,2.792857,282.5,7.364286,1019.778,53.95714,1.893333,2.306667,239.8,5.626667,1020.5,63.89333,3.407143,4.064286,248.2143,6.400001,1020.593,60.04286,1.553333,2.06,285.0667,8.093334,1020.5,51.39333
3.807143,4.707143,288.0714,6.171429,1021.443,64.87143,1.742857,2.964286,282.2857,7.5,1019.8,52.90714,2.257143,2.478571,248.3571,5.992857,1020.557,63.46429,2.726667,3.753333,244.5333,6.506667,1020.58,60,1.186667,1.806667,243.6,8.606668,1020.5,49.82666
2.678571,3.935714,285.9286,6.535714,1021.422,61.87143,2.278571,3.171429,299.5714,7.457143,1019.886,52.57143,2.807143,3.15,245.5,6.3,1020.586,62.92143,2.042857,2.592857,257.0714,6.671428,1020.6,60.29286,1.353333,1.56,304.2667,8.866668,1020.567,48.12
1.7,2.6,272.0714,7.157143,1021.393,58.62143,1.76,2.666667,279.2667,7.5,1019.893,52.82,2.173333,2.773333,227.8,6.686668,1020.6,61.21334,1.935714,2.657143,256.0714,6.707142,1020.6,61.36428,1.22,1.526667,316.2667,8.966666,1020.58,47.59999
2.24,2.886667,265.6667,7.519999,1021.353,57.02666,1.578571,2.621429,285.6429,7.728572,1019.9,52.62857,2.664286,3.1,219,7.064285,1020.6,59.57858,2.22,2.8,256.7333,6.86,1020.6,62.40667,1.346667,1.693334,305.6,9,1020.553,47.06667
2.314286,3,276.5,7.77143,1021.328,56.85714,1.75,2.528572,277.5714,8.150001,1019.9,51.95715,2.078572,2.764286,219.2857,7.557143,1020.6,57.61428,2.8,3.421428,237.7143,7.357142,1020.607,59.15715,2.453333,2.86,288.2,9.139998,1020.56,47.08667
2.4,4.842857,283.0714,8.114285,1021.307,56.64286,2.114286,3.578571,269.2857,8.828571,1019.836,50.38571,3.042857,3.442857,219.6429,8.200001,1020.607,55.19286,3.021429,3.621428,230.3571,7.857143,1020.614,57.10714,2.586667,3.34,284.0667,9.466666,1020.5,46.31334
2.62,4.02,276.6667,8.579999,1021.327,55.76,3.04,4.506667,234.3333,9.333333,1019.793,48.76667,2.84,3.36,228.5333,8.753335,1020.627,53.46667,3.507143,4.7,230.6429,8.235715,1020.6,56.22142,3.56,3.846667,273.9333,9.84,1020.5,45.19333
2.678571,4.164285,268.7857,8.992857,1021.329,54.67143,2.514286,3.85,233.8571,9.714287,1019.793,47.30714,2.778572,3.535714,239.3571,9.164286,1020.65,52.08572,3.226667,3.94,227.5333,8.566666,1020.607,55.49334,2.8,3.713333,269.7333,10.14,1020.5,44.38
3.178571,5.95,261,9.285715,1021.321,53.72143,2.878571,4.25,226.0714,9.800001,1019.821,46.55715,2.378572,3.085714,258.6429,9.442858,1020.621,51.44286,3.378571,4.464285,222.5,8.785715,1020.6,54.88572,3.02,3.653334,283.1333,10.39333,1020.54,43.25333
3.221429,5.350001,269.7143,9.45,1021.257,53.05714,3.013333,4.9,254.3333,9.853333,1019.786,46.51333,2.913333,3.626667,276.5333,9.76,1020.587,50.10667,4.1,5.128572,236.6429,9.099998,1020.578,53.39286,3.46,4.073333,280.1333,10.5,1020.473,42.54
2.446667,3.62,290.2667,9.5,1021.127,52.74001,3.05,4.392858,267.2857,9.957143,1019.743,46.52143,3.528571,4.678571,260.0714,10.1,1020.593,49.32857,4.02,6.006667,237.5333,9.326667,1020.527,52.52,4.386667,4.633333,283.3333,10.49333,1020.42,42.31334
2.178571,3.678571,276.6429,9.571427,1021.129,52.9,2.821429,4.650001,259,9.900001,1019.736,46.97857,3.721429,5.121428,283.2143,10.43571,1020.514,48.74286,4.442857,6.042858,238.7143,9.507142,1020.557,52.53571,5.253334,5.873334,284.2667,10.30667,1020.38,42.77333
